;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1029;1900-2;20/03/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1025;380-2;08/11/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1015;3000-1;24/02/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1016;300-2;10/11/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1022;180-1;21/01/2022
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1020;250-3;14/11/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1022;180-2;16/11/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1018;240-1;11/08/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1026;1500-1;21/11/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1027;2800-2;21/11/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1014;2400-3;22/11/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1014;2400-2;21/07/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1024;1200-1;27/11/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1013;3500-2;05/01/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1025;380-3;01/12/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1018;240-2;13/12/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1020;250-2;17/12/2023
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1012;1000-3;21/12/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1017;200-3;22/12/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1027;2800-1;03/02/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1011;1500-1;27/04/2022
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1026;1500-1;23/12/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1025;380-3;25/12/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1026;1500-2;01/09/2022
;São Paulo;SP;3624;João Antônio;joao@gmail.com;1020;250-3;28/12/2023
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1011;1500-3;29/12/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1022;180-1;13/05/2022
;São Paulo;SP;3788;Lucas Mathias;lucas@gmail.com;1017;200-1;30/12/2023
;São Paulo;SP;3458;Eduardo Fernandes;eduardo@gmail.com;1017;200-2;22/05/2023
